run_id,timestamp_ms,x,y,vx,vy,label
2,952368,-0.36,-0.24,0.0,0.0,2
2,952468,-0.36,-0.24,0.0,0.0,2
2,952569,-0.36,-0.24,0.0,0.0,2
2,952671,-0.36,-0.19,0.02,0.14,2
2,952771,-0.36,-0.19,0.02,0.14,2
2,952873,-0.36,-0.18,0.01,0.09,2
2,952974,-0.36,-0.18,0.0,0.0,2
2,953076,-0.43,-0.16,-0.18,0.08,2
2,953178,-0.45,-0.16,-0.2,0.06,2
2,953280,-0.46,-0.16,-0.18,0.05,2
2,953380,-0.46,-0.16,-0.18,0.05,2
2,953482,-0.57,-0.19,-0.37,-0.07,2
2,953584,-0.63,-0.22,-0.43,-0.13,2
2,953686,-0.66,-0.24,-0.42,-0.15,2
2,953786,-0.66,-0.24,-0.42,-0.15,2
2,953887,-0.66,-0.24,0.0,0.0,2
2,953987,-0.66,-0.24,0.0,0.0,2
2,954087,-0.66,-0.24,0.0,0.0,2
2,954491,-1.03,-0.34,-0.48,-0.11,2
2,954591,-1.03,-0.34,-0.48,-0.11,2
2,954691,-1.03,-0.34,-0.48,-0.11,2
2,954792,-1.03,-0.34,0.0,0.0,2
2,954892,-1.03,-0.34,0.0,0.0,2
2,955094,-1.5,-0.5,-0.85,-0.29,2
2,955196,-1.55,-0.52,-0.75,-0.26,2
2,955296,-1.55,-0.52,-0.75,-0.26,2
2,955397,-1.55,-0.52,0.0,0.0,2
2,955498,-1.55,-0.52,0.0,0.0,2
2,955598,-1.55,-0.52,0.0,0.0,2
2,956703,-2.39,-1.36,-0.39,-0.8,2
2,956805,-2.4,-1.39,-0.29,-0.59,2
2,956905,-2.4,-1.39,-0.29,-0.59,2
2,957007,-2.54,-1.52,-0.58,-0.6,2
2,957109,-2.58,-1.54,-0.52,-0.48,2
2,957211,-2.6,-1.55,-0.41,-0.36,2
2,957311,-2.6,-1.55,-0.41,-0.36,2
2,957413,-2.74,-1.64,-0.59,-0.4,2
2,957513,-2.74,-1.64,-0.59,-0.4,2
2,957613,-2.74,-1.64,-0.59,-0.4,2
2,957714,-2.74,-1.64,0.0,0.0,2
2,957814,-2.74,-1.64,0.0,0.0,2
2,959318,-3.45,-2.01,-0.16,-0.0,2
2,959420,-3.46,-2.06,-0.14,-0.1,2
2,959522,-3.46,-2.08,-0.11,-0.12,2
2,959624,-3.46,-2.09,-0.08,-0.11,2
2,959725,-3.46,-2.09,0.0,0.0,2
2,959825,-3.46,-2.09,0.0,0.0,2
2,959925,-3.46,-2.09,0.0,0.0,2
2,960026,-3.46,-2.09,0.0,0.0,2
2,960328,-3.53,-2.14,-0.11,-0.04,2
2,960430,-3.48,-2.12,0.05,0.02,2
2,960532,-3.47,-2.12,0.07,0.03,2
2,960634,-3.47,-2.11,0.06,0.03,2
2,960734,-3.47,-2.11,0.06,0.03,2
2,960834,-3.47,-2.11,0.06,0.03,2
2,960935,-3.47,-2.11,0.0,0.0,2
2,961036,-3.47,-2.11,0.0,0.0,2
3,972318,-0.34,-0.35,0.0,0.0,2
3,972419,-0.34,-0.35,0.0,0.0,2
3,972519,-0.34,-0.35,0.0,0.0,2
3,972621,-0.35,-0.33,-0.04,0.06,2
3,972723,-0.35,-0.33,-0.03,0.05,2
3,972823,-0.35,-0.33,-0.03,0.05,2
3,972923,-0.35,-0.33,-0.03,0.05,2
3,973025,-0.45,-0.2,-0.23,0.3,2
3,973125,-0.45,-0.2,-0.23,0.3,2
3,973225,-0.45,-0.2,-0.23,0.3,2
3,973326,-0.45,-0.2,0.0,0.0,2
3,973426,-0.45,-0.2,0.0,0.0,2
3,973628,-0.59,-0.27,-0.22,-0.26,2
3,973729,-0.59,-0.27,0.0,0.0,2
3,973830,-0.59,-0.27,0.0,0.0,2
3,973931,-0.59,-0.27,0.0,0.0,2
3,974031,-0.59,-0.27,0.0,0.0,2
3,974534,-0.89,-0.35,-0.39,0.01,2
3,974635,-0.89,-0.35,0.0,0.0,2
3,974735,-0.89,-0.35,0.0,0.0,2
3,974835,-0.89,-0.35,0.0,0.0,2
3,974936,-0.89,-0.35,0.0,0.0,2
3,975038,-1.11,-0.39,-0.45,-0.07,2
3,975138,-1.11,-0.39,-0.45,-0.07,2
3,975239,-1.11,-0.39,0.0,0.0,2
3,975340,-1.11,-0.39,0.0,0.0,2
3,975440,-1.11,-0.39,0.0,0.0,2
3,976545,-2.19,-1.01,-0.89,-0.66,2
3,976647,-2.22,-1.03,-0.64,-0.47,2
3,976747,-2.22,-1.03,-0.64,-0.47,2
3,976847,-2.22,-1.03,-0.64,-0.47,2
3,977249,-2.48,-1.0,0.0,0.0,2
3,977349,-2.48,-1.0,0.0,0.0,2
3,979152,-3.31,-2.13,0.0,0.0,2
3,979254,-3.31,-2.13,0.0,0.0,2
3,979356,-3.44,-2.08,-0.73,0.28,2
3,979458,-3.48,-2.06,-0.57,0.22,2
3,979558,-3.48,-2.06,-0.57,0.22,2
3,979658,-3.48,-2.06,-0.57,0.22,2
3,979759,-3.48,-2.06,0.0,0.0,2
3,979859,-3.48,-2.06,0.0,0.0,2
3,980162,-3.7,-2.13,-0.23,-0.19,2
3,980262,-3.7,-2.13,-0.23,-0.19,2
3,980364,-3.69,-2.18,-0.09,-0.2,2
3,980466,-3.68,-2.19,-0.05,-0.17,2
3,980568,-3.68,-2.19,-0.03,-0.13,2
3,980669,-3.68,-2.19,0.0,0.0,2
3,980770,-3.68,-2.19,0.0,0.0,2
3,980870,-3.68,-2.19,0.0,0.0,2
3,980971,-3.68,-2.19,0.0,0.0,2
3,981274,-3.58,-2.27,0.23,-0.1,2
3,981375,-3.58,-2.27,0.0,0.0,2
3,981475,-3.58,-2.27,0.0,0.0,2
3,981575,-3.58,-2.27,0.0,0.0,2
3,981676,-3.58,-2.27,0.0,0.0,2
3,981979,-3.51,-2.28,0.05,0.04,2
3,982080,-3.51,-2.28,0.05,0.04,2
3,982182,-3.51,-2.28,0.0,0.0,2
3,982283,-3.51,-2.28,0.0,0.0,2
3,982384,-3.51,-2.28,0.0,0.0,2
3,982586,-3.55,-2.28,-0.09,-0.03,2
3,982687,-3.55,-2.28,0.0,0.0,2
3,982787,-3.55,-2.28,0.0,0.0,2
3,982888,-3.55,-2.28,0.0,0.0,2
3,982991,-3.55,-2.28,-0.0,0.01,2
3,983091,-3.55,-2.28,-0.0,0.01,2
4,1968249,-0.44,-0.25,0.0,0.0,2
4,1968351,-0.44,-0.25,0.0,0.0,2
4,1968452,-0.44,-0.25,0.0,0.0,2
4,1968655,-0.42,-0.09,0.05,0.25,2
4,1968757,-0.42,-0.15,0.06,-0.06,2
4,1968858,-0.42,-0.15,0.0,0.0,2
4,1968958,-0.42,-0.15,0.0,0.0,2
4,1969060,-0.44,-0.2,-0.07,-0.15,2
4,1969162,-0.46,-0.22,-0.09,-0.16,2
4,1969263,-0.46,-0.22,0.0,0.0,2
4,1969365,-0.54,-0.27,-0.24,-0.19,2
4,1969467,-0.57,-0.28,-0.26,-0.18,2
4,1969567,-0.57,-0.28,-0.26,-0.18,2
4,1969668,-0.57,-0.28,0.0,0.0,2
4,1969769,-0.57,-0.28,0.0,0.0,2
4,1969869,-0.57,-0.28,0.0,0.0,2
4,1970372,-0.89,-0.46,-0.43,-0.22,2
4,1970472,-0.89,-0.46,-0.43,-0.22,2
4,1970573,-0.89,-0.46,0.0,0.0,2
4,1970674,-0.89,-0.46,0.0,0.0,2
4,1970774,-0.89,-0.46,0.0,0.0,2
4,1970976,-1.14,-0.62,-0.4,-0.26,2
4,1971076,-1.14,-0.62,-0.4,-0.26,2
4,1971176,-1.14,-0.62,-0.4,-0.26,2
4,1971277,-1.14,-0.62,0.0,0.0,2
4,1971377,-1.14,-0.62,0.0,0.0,2
4,1972580,-2.31,-0.97,-0.96,-0.19,2
4,1972682,-2.34,-0.98,-0.74,-0.14,2
4,1972784,-2.35,-0.98,-0.45,-0.09,2
4,1972885,-2.35,-0.98,0.0,0.0,2
4,1972985,-2.35,-0.98,0.0,0.0,2
4,1973188,-2.59,-1.2,-0.42,-0.68,2
4,1973288,-2.59,-1.2,-0.42,-0.68,2
4,1973390,-2.64,-1.34,-0.3,-0.69,2
4,1973792,-0.31,0.0,0.0,0.0,2
4,1973892,-0.31,0.0,0.0,0.0,2
4,1975294,-3.12,-1.97,0.0,0.0,2
4,1975396,-3.15,-2.04,-0.3,-0.66,2
4,1975496,-3.15,-2.04,-0.3,-0.66,2
4,1975598,-3.17,-2.07,-0.14,-0.29,2
4,1975699,-3.17,-2.07,0.0,0.0,2
4,1975799,-3.17,-2.07,0.0,0.0,2
4,1975900,-3.17,-2.07,0.0,0.0,2
4,1976001,-3.17,-2.07,0.0,0.0,2
4,1976203,-3.48,-2.08,-0.56,0.03,2
4,1976305,-3.51,-2.07,-0.47,0.03,2
4,1976405,-3.51,-2.07,-0.47,0.03,2
4,1976505,-3.51,-2.07,-0.47,0.03,2
4,1976607,-3.54,-2.15,-0.16,-0.21,2
4,1976707,-3.54,-2.15,-0.16,-0.21,2
4,1976807,-3.54,-2.15,-0.16,-0.21,2
4,1976908,-3.54,-2.15,0.0,0.0,2
4,1977008,-3.54,-2.15,0.0,0.0,2
4,1977210,-3.63,-2.28,-0.14,-0.23,2
4,1977310,-3.63,-2.28,-0.14,-0.23,2
4,1977411,-3.63,-2.28,0.0,0.0,2
4,1977512,-3.63,-2.28,0.0,0.0,2
4,1977612,-3.63,-2.28,0.0,0.0,2
4,1978115,-3.6,-2.27,0.14,0.17,2
4,1978216,-3.6,-2.27,0.0,0.0,2
4,1978317,-3.6,-2.27,0.0,0.0,2
4,1978418,-3.6,-2.27,0.0,0.0,2
4,1978519,-3.6,-2.27,0.0,0.0,2
4,1978621,-3.56,-2.27,0.05,-0.05,2
4,1978723,-3.56,-2.28,0.04,-0.06,2
4,1978824,-3.56,-2.28,0.0,0.0,2
4,1978924,-3.56,-2.28,0.0,0.0,2
4,1979024,-3.56,-2.28,0.0,0.0,2
4,1979126,-3.54,-2.32,0.06,-0.1,2
4,1979226,-3.54,-2.32,0.06,-0.1,2
4,1979326,-3.54,-2.32,0.06,-0.1,2
4,1979427,-3.54,-2.32,0.0,0.0,2
4,1979527,-3.54,-2.32,0.0,0.0,2
4,1979829,-3.55,-2.34,-0.04,-0.0,2
4,1979930,-3.55,-2.34,0.0,0.0,2
4,1980031,-3.55,-2.34,0.0,0.0,2
4,1980131,-3.55,-2.34,0.0,0.0,2
4,1980232,-3.55,-2.34,0.0,0.0,2
4,1980635,-3.52,-2.39,0.07,-0.1,2
4,1980736,-3.52,-2.39,0.0,0.0,2
4,1980837,-3.52,-2.39,0.0,0.0,2
4,1980938,-3.52,-2.39,0.0,0.0,2
4,1981039,-3.52,-2.39,0.0,0.0,2
5,2018412,-0.47,-0.22,0.0,0.0,2
5,2018514,-0.47,-0.22,0.0,0.0,2
5,2018615,-0.47,-0.22,0.0,0.0,2
5,2018715,-0.47,-0.22,0.0,0.0,2
5,2018815,-0.47,-0.22,0.0,0.0,2
5,2018916,-0.55,-0.25,-0.2,-0.07,2
5,2019018,-0.56,-0.25,-0.16,-0.06,2
5,2019118,-0.56,-0.25,-0.16,-0.06,2
5,2019220,-0.55,-0.29,-0.02,-0.14,2
5,2019320,-0.55,-0.29,-0.02,-0.14,2
5,2019420,-0.55,-0.29,-0.02,-0.14,2
5,2019521,-0.55,-0.29,0.0,0.0,2
5,2019623,-0.56,-0.29,-0.03,-0.02,2
5,2019723,-0.56,-0.29,-0.03,-0.02,2
5,2019825,-0.57,-0.29,-0.02,0.01,2
5,2019926,-0.57,-0.29,0.0,0.0,2
5,2020026,-0.57,-0.29,0.0,0.0,2
5,2020127,-0.57,-0.29,0.0,0.0,2
5,2020228,-0.57,-0.29,0.0,0.0,2
5,2020731,-0.97,-0.32,-0.69,-0.07,2
5,2020832,-0.97,-0.32,0.0,0.0,2
5,2020932,-0.97,-0.32,0.0,0.0,2
5,2021032,-0.97,-0.32,0.0,0.0,2
5,2021133,-0.97,-0.32,0.0,0.0,2
5,2022936,-1.76,-0.93,0.0,0.0,2
5,2023037,-1.76,-0.93,0.0,0.0,2
5,2023137,-1.76,-0.93,0.0,0.0,2
5,2023239,-1.94,-0.93,-0.59,0.02,2
5,2023341,-1.96,-0.93,-0.48,0.01,2
5,2023441,-1.96,-0.93,-0.48,0.01,2
5,2023542,-1.96,-0.93,0.0,0.0,2
5,2023644,-2.02,-1.08,-0.26,-0.39,2
5,2023745,-2.02,-1.08,0.0,0.0,2
5,2023846,-2.02,-1.08,0.0,0.0,2
5,2023947,-2.02,-1.08,0.0,0.0,2
5,2024047,-2.02,-1.08,0.0,0.0,2
5,2025449,-2.7,-1.61,-0.48,-0.21,2
5,2025551,-2.77,-1.63,-0.51,-0.21,2
5,2025651,-2.77,-1.63,-0.51,-0.21,2
5,2025753,-2.82,-1.65,-0.37,-0.15,2
5,2025854,-2.82,-1.65,0.0,0.0,2
5,2025955,-2.82,-1.65,0.0,0.0,2
5,2026056,-2.82,-1.65,0.0,0.0,2
5,2026157,-2.82,-1.65,0.0,0.0,2
5,2026359,-3.1,-1.87,-0.48,-0.41,2
5,2026461,-3.12,-1.89,-0.41,-0.36,2
5,2026561,-3.12,-1.89,-0.41,-0.36,2
5,2026663,-3.2,-1.94,-0.4,-0.31,2
5,2026765,-3.21,-1.95,-0.34,-0.25,2
5,2026866,-3.21,-1.95,0.0,0.0,2
5,2026967,-3.21,-1.95,0.0,0.0,2
5,2027068,-3.21,-1.95,0.0,0.0,2
5,2027168,-3.21,-1.95,0.0,0.0,2
5,2027370,-3.52,-2.22,-0.57,-0.52,2
5,2027470,-3.52,-2.22,-0.57,-0.52,2
5,2027570,-3.52,-2.22,-0.57,-0.52,2
5,2027671,-3.52,-2.22,0.0,0.0,2
5,2027771,-3.52,-2.22,0.0,0.0,2
5,2028175,-3.69,-2.33,-0.03,0.08,2
5,2028277,-3.69,-2.32,-0.01,0.08,2
5,2028377,-3.69,-2.32,-0.01,0.08,2
5,2028477,-3.69,-2.32,-0.01,0.08,2
5,2028578,-3.69,-2.32,0.0,0.0,2
5,2028678,-3.69,-2.32,0.0,0.0,2
5,2028880,-3.67,-2.33,0.04,-0.06,2
5,2028980,-3.67,-2.33,0.04,-0.06,2
5,2029080,-3.67,-2.33,0.04,-0.06,2
5,2029182,-3.7,-2.36,-0.09,-0.08,2
5,2029284,-3.71,-2.36,-0.1,-0.07,2
5,2029384,-3.71,-2.36,-0.1,-0.07,2
6,2042441,-0.41,-0.23,0.0,0.0,2
6,2042543,-0.41,-0.23,0.0,0.0,2
6,2042644,-0.41,-0.23,0.0,0.0,2
6,2042745,-0.41,-0.23,0.0,0.0,2
6,2042845,-0.41,-0.23,0.0,0.0,2
6,2042947,-0.37,-0.15,0.09,0.16,2
6,2043049,-0.36,-0.14,0.08,0.15,2
6,2043149,-0.36,-0.14,0.08,0.15,2
6,2043251,-0.44,-0.2,-0.12,-0.05,2
6,2043353,-0.48,-0.23,-0.18,-0.1,2
6,2043453,-0.48,-0.23,-0.18,-0.1,2
6,2043554,-0.48,-0.23,0.0,0.0,2
6,2043656,-0.56,-0.29,-0.24,-0.16,2
6,2043756,-0.56,-0.29,-0.24,-0.16,2
6,2043858,-0.59,-0.31,-0.18,-0.13,2
6,2043959,-0.59,-0.31,0.0,0.0,2
6,2044059,-0.59,-0.31,0.0,0.0,2
6,2044159,-0.59,-0.31,0.0,0.0,2
6,2044260,-0.59,-0.31,0.0,0.0,2
6,2044663,-0.83,-0.32,-0.37,0.05,2
6,2044765,-0.85,-0.31,-0.32,0.05,2
6,2044866,-0.85,-0.31,0.0,0.0,2
6,2044966,-0.85,-0.31,0.0,0.0,2
6,2045066,-0.85,-0.31,0.0,0.0,2
6,2045167,-0.85,-0.31,0.0,0.0,2
6,2045369,-1.04,-0.44,-0.31,-0.27,2
6,2045470,-1.04,-0.44,0.0,0.0,2
6,2045571,-1.04,-0.44,0.0,0.0,2
6,2045671,-1.04,-0.44,0.0,0.0,2
6,2045772,-1.04,-0.44,0.0,0.0,2
6,2046877,-2.11,-0.79,-1.03,-0.2,2
6,2046979,-2.15,-0.79,-0.72,-0.14,2
6,2047080,-2.15,-0.79,0.0,0.0,2
6,2047181,-2.15,-0.79,0.0,0.0,2
6,2047283,-2.15,-1.1,-0.04,-0.99,2
6,2047385,-2.12,-1.17,0.05,-0.9,2
6,2047486,-2.12,-1.17,0.0,0.0,2
6,2047586,-2.12,-1.17,0.0,0.0,2
6,2047688,-2.4,-1.19,-0.81,-0.17,2
6,2047788,-2.4,-1.19,-0.81,-0.17,2
6,2047888,-2.4,-1.19,-0.81,-0.17,2
6,2047989,-2.4,-1.19,0.0,0.0,2
6,2048089,-2.4,-1.19,0.0,0.0,2
6,2049392,-3.09,-2.06,-0.02,-0.82,2
6,2049494,-3.09,-2.09,-0.02,-0.7,2
6,2049897,-3.42,-1.87,0.0,0.0,2
6,2049997,-3.42,-1.87,0.0,0.0,2
6,2050098,-3.42,-1.87,0.0,0.0,2
6,2050199,-3.42,-1.87,0.0,0.0,2
6,2050402,-3.43,-2.34,0.31,-1.33,2
6,2050504,-3.38,-2.44,0.33,-1.26,2
6,2050604,-3.38,-2.44,0.33,-1.26,2
6,2050704,-3.38,-2.44,0.33,-1.26,2
6,2050806,-3.39,-2.52,0.09,-0.56,2
6,2050906,-3.39,-2.52,0.09,-0.56,2
6,2051006,-3.39,-2.52,0.09,-0.56,2
6,2051107,-3.39,-2.52,0.0,0.0,2
6,2051208,-3.39,-2.52,0.0,0.0,2
6,2051410,-3.46,-2.67,-0.17,-0.16,2
6,2051512,-3.46,-2.67,-0.13,-0.11,2
6,2051613,-3.46,-2.67,0.0,0.0,2
6,2051714,-3.46,-2.67,0.0,0.0,2
6,2051815,-3.46,-2.67,0.0,0.0,2
6,2051916,-3.46,-2.67,0.0,0.0,2
6,2052220,-3.35,-2.84,0.32,-0.31,2
6,2052322,-3.34,-2.85,0.25,-0.24,2
6,2052424,-3.33,-2.86,0.16,-0.16,2
6,2052524,-3.33,-2.86,0.16,-0.16,2
6,2052625,-3.33,-2.86,0.0,0.0,2
6,2052726,-3.33,-2.86,0.0,0.0,2
6,2052828,-3.4,-2.84,-0.24,0.08,2
6,2052930,-3.42,-2.83,-0.21,0.08,2
6,2053031,-3.42,-2.83,0.0,0.0,2
6,2053131,-3.42,-2.83,0.0,0.0,2
7,1204904,-0.4,-0.23,0.0,0.0,2
7,1205008,-0.4,-0.23,0.0,0.0,2
7,1205111,-0.4,-0.23,0.0,0.0,2
7,1205214,-0.4,-0.23,0.0,0.0,2
7,1205318,-0.42,-0.23,-0.04,0.0,2
7,1205422,-0.42,-0.23,-0.03,0.0,2
7,1205526,-0.42,-0.23,-0.03,0.0,2
7,1205629,-0.42,-0.23,0.0,0.0,2
7,1205733,-0.46,-0.25,-0.12,-0.05,2
7,1205837,-0.48,-0.26,-0.13,-0.06,2
7,1205941,-0.49,-0.26,-0.12,-0.06,2
7,1206044,-0.49,-0.26,0.0,0.0,2
7,1206148,-0.56,-0.28,-0.24,-0.09,2
7,1206252,-0.59,-0.29,-0.27,-0.09,2
7,1206355,-0.59,-0.29,0.0,0.0,2
7,1206458,-0.59,-0.29,0.0,0.0,2
7,1206561,-0.59,-0.29,0.0,0.0,2
7,1206664,-0.59,-0.29,0.0,0.0,2
7,1207271,-0.88,-0.32,0.0,0.0,2
7,1207374,-0.88,-0.32,0.0,0.0,2
7,1207477,-0.88,-0.32,0.0,0.0,2
7,1207580,-0.88,-0.32,0.0,0.0,2
7,1207786,-1.2,-0.22,-0.59,0.22,2
7,1207886,-1.23,-0.21,-0.5,0.2,2
7,1207990,-1.23,-0.21,0.0,0.0,2
7,1208094,-1.23,-0.21,0.0,0.0,2
7,1208198,-1.23,-0.21,0.0,0.0,2
7,1208301,-1.23,-0.21,0.0,0.0,2
7,1209206,-2.07,-0.37,-0.69,-0.37,2
7,1209310,-2.09,-0.38,-0.53,-0.29,2
7,1209414,-2.1,-0.38,-0.33,-0.18,2
7,1209518,-2.1,-0.38,0.0,0.0,2
7,1209622,-2.32,-0.33,-0.87,0.13,2
7,1209726,-2.41,-0.3,-0.87,0.2,2
7,1209830,-2.46,-0.28,-0.73,0.19,2
7,1209933,-2.46,-0.28,0.0,0.0,2
7,1210037,-2.6,-0.29,-0.73,0.04,2
7,1210141,-2.64,-0.32,-0.64,-0.04,2
7,1210244,-2.64,-0.32,0.0,0.0,2
7,1210348,-2.64,-0.32,0.0,0.0,2
7,1210451,-2.64,-0.32,0.0,0.0,2
7,1210554,-2.64,-0.32,0.0,0.0,2
7,1211859,-3.55,-0.4,-0.43,-0.06,2
7,1211963,-3.57,-0.4,-0.39,-0.05,2
7,1212067,-3.6,-0.37,-0.37,0.05,2
7,1212171,-3.62,-0.34,-0.32,0.11,2
7,1212275,-3.63,-0.32,-0.26,0.15,2
7,1212378,-3.63,-0.32,0.0,0.0,2
7,1212481,-3.63,-0.32,0.0,0.0,2
7,1212584,-3.63,-0.32,0.0,0.0,2
7,1212687,-3.63,-0.32,0.0,0.0,2
7,1212892,-3.84,-0.28,-0.38,0.02,2
7,1212996,-3.86,-0.29,-0.32,0.01,2
7,1213100,-3.88,-0.31,-0.3,-0.07,2
7,1213204,-3.9,-0.33,-0.25,-0.11,2
7,1213308,-3.9,-0.34,-0.19,-0.11,2
7,1213411,-3.9,-0.34,0.0,0.0,2
7,1213514,-3.9,-0.34,0.0,0.0,2
7,1213617,-3.9,-0.34,0.0,0.0,2
7,1213720,-3.9,-0.34,0.0,0.0,2
7,1213926,-3.94,-0.29,-0.02,0.16,2
7,1214026,-3.93,-0.28,-0.0,0.16,2
7,1214130,-3.93,-0.28,0.0,0.0,2
7,1214234,-3.93,-0.28,0.0,0.0,2
7,1214338,-3.93,-0.28,0.0,0.0,2
7,1214442,-3.93,-0.28,0.0,0.0,2
7,1214647,-3.88,-0.35,0.11,-0.2,2
7,1214751,-3.87,-0.36,0.1,-0.18,2
7,1214854,-3.87,-0.36,0.0,0.0,2
7,1214957,-3.87,-0.36,0.0,0.0,2
7,1215060,-3.87,-0.36,0.0,0.0,2
7,1215163,-3.87,-0.36,0.0,0.0,2
7,1215267,-3.87,-0.39,0.01,-0.05,2
8,1226354,-0.36,-0.18,0.0,0.0,2
8,1226458,-0.36,-0.18,0.0,0.0,2
8,1226562,-0.36,-0.18,0.0,0.0,2
8,1226665,-0.36,-0.18,0.0,0.0,2
8,1226769,-0.38,-0.18,-0.07,0.01,2
8,1226869,-0.38,-0.18,-0.06,0.01,2
8,1226973,-0.39,-0.18,-0.05,0.01,2
8,1227076,-0.39,-0.18,0.0,0.0,2
8,1227180,-0.42,-0.2,-0.11,-0.07,2
8,1227284,-0.44,-0.22,-0.13,-0.1,2
8,1227384,-0.45,-0.23,-0.13,-0.1,2
8,1227487,-0.45,-0.23,0.0,0.0,2
8,1227587,-0.57,-0.23,-0.35,-0.04,2
8,1227691,-0.6,-0.23,-0.34,-0.02,2
8,1227791,-0.62,-0.23,-0.29,-0.01,2
8,1227894,-0.62,-0.23,0.0,0.0,2
8,1227997,-0.62,-0.23,0.0,0.0,2
8,1228100,-0.62,-0.23,0.0,0.0,2
8,1228203,-0.62,-0.23,0.0,0.0,2
8,1228610,-1.0,-0.26,-0.5,-0.05,2
8,1228713,-1.0,-0.26,0.0,0.0,2
8,1228816,-1.0,-0.26,0.0,0.0,2
8,1228919,-1.0,-0.26,0.0,0.0,2
8,1229022,-1.0,-0.26,0.0,0.0,2
8,1229126,-1.29,-0.43,-0.58,-0.4,2
8,1229230,-1.32,-0.46,-0.49,-0.37,2
8,1229333,-1.32,-0.46,0.0,0.0,2
8,1229436,-1.32,-0.46,0.0,0.0,2
8,1229539,-1.32,-0.46,0.0,0.0,2
8,1229642,-1.32,-0.46,0.0,0.0,2
8,1231055,-2.42,-0.69,0.0,0.0,2
8,1231159,-2.4,-1.1,-0.33,-0.88,2
8,1231259,-2.39,-1.18,-0.22,-0.83,2
8,1231363,-2.39,-1.21,-0.14,-0.66,2
8,1231466,-2.39,-1.21,0.0,0.0,2
8,1231570,-2.49,-1.29,-0.36,-0.48,2
8,1231674,-2.53,-1.29,-0.36,-0.34,2
8,1231777,-2.53,-1.29,0.0,0.0,2
8,1231880,-2.53,-1.29,0.0,0.0,2
8,1231983,-2.53,-1.29,0.0,0.0,2
8,1232086,-2.53,-1.29,0.0,0.0,2
8,1233391,-3.58,-1.85,-0.85,-0.31,2
8,1233495,-3.61,-1.87,-0.77,-0.28,2
